n,theta_decimal,rho_decimal,bin,strand,slip,jump,next_bin,reference_x_numeric,approximate_x_numeric,approximate_bin_numeric,phase_error_numeric,ideal_bin_certified,numeric_bin_agrees
190,0.5735421375199788411285015,0.3681433632791748040115574,22,1,0,15,37,0.5735421375199788,0.5735421375199736,22,5.218048215738236e-15,true,true
191,0.9555081487700839929239146,0.2648178020332757240326708,37,1,0,15,13,0.9555081487700839,0.9555081487700787,37,5.218048215738236e-15,true,true
192,0.3374741600201891447193278,0.1614922407873766440537843,13,1,0,15,28,0.33747416002018915,0.3374741600201838,13,5.329070518200751e-15,true,true
193,0.7194401712702942965147410,0.0581666795414775640748977,28,1,1,14,3,0.7194401712702942,0.7194401712702889,28,5.329070518200751e-15,true,true
194,0.1014061825203994483101541,0.9548411182955784840960112,3,0,0,15,18,0.10140618252039944,0.10140618252039402,3,5.440092820663267e-15,true,true
195,0.4833721937705046001055673,0.8515155570496794041171246,18,0,0,15,33,0.4833721937705046,0.48337219377049917,18,5.440092820663267e-15,true,true
196,0.8653382050206097519009805,0.7481899958037803241382381,33,0,0,15,9,0.8653382050206098,0.8653382050206043,33,5.440092820663267e-15,true,true
197,0.2473042162707149036963936,0.6448644345578812441593516,9,0,0,15,24,0.24730421627071492,0.24730421627070953,9,5.384581669432009e-15,true,true
198,0.6292702275208200554918068,0.5415388733119821641804650,24,0,0,15,0,0.6292702275208201,0.6292702275208146,24,5.440092820663267e-15,true,true
199,0.0112362387709252072872200,0.4382133120660830842015785,0,0,0,15,15,0.011236238770925206,0.011236238770919726,0,5.495603971894525e-15,true,true
200,0.3932022500210303590826331,0.3348877508201840042226919,15,0,0,15,30,0.3932022500210304,0.3932022500210249,15,5.495603971894525e-15,true,true
201,0.7751682612711355108780463,0.2315621895742849242438054,30,0,0,15,6,0.7751682612711355,0.77516826127113,30,5.440092820663267e-15,true,true
202,0.1571342725212406626734595,0.1282366283283858442649189,6,0,0,15,21,0.15713427252124065,0.15713427252123524,6,5.440092820663267e-15,true,true
203,0.5391002837713458144688726,0.0249110670824867642860323,21,0,1,14,35,0.5391002837713458,0.5391002837713403,21,5.440092820663267e-15,true,true
204,0.9210662950214509662642858,0.9215855058365876843071458,35,2,0,15,11,0.921066295021451,0.9210662950214454,35,5.551115123125783e-15,true,true
205,0.3030323062715561180596990,0.8182599445906886043282592,11,2,0,15,26,0.30303230627155614,0.30303230627155053,11,5.6066262743570405e-15,true,true
206,0.6849983175216612698551121,0.7149343833447895243493727,26,2,0,15,2,0.6849983175216613,0.6849983175216556,26,5.662137425588298e-15,true,true
207,0.0669643287717664216505253,0.6116088220988904443704862,2,2,0,15,17,0.06696432877176642,0.06696432877176073,2,5.662137425588298e-15,true,true
208,0.4489303400218715734459385,0.5082832608529913643915996,17,2,0,15,32,0.4489303400218716,0.4489303400218659,17,5.717648576819556e-15,true,true
209,0.8308963512719767252413516,0.4049576996070922844127131,32,2,0,15,8,0.8308963512719767,0.830896351271971,32,5.662137425588298e-15,true,true
210,0.2128623625220818770367648,0.3016321383611932044338265,8,2,0,15,23,0.21286236252208188,0.21286236252207624,8,5.662137425588298e-15,true,true
211,0.5948283737721870288321779,0.1983065771152941244549400,23,2,0,15,38,0.594828373772187,0.5948283737721813,23,5.662137425588298e-15,true,true
212,0.9767943850222921806275911,0.0949810158693950444760535,38,2,1,14,13,0.9767943850222922,0.9767943850222864,38,5.773159728050814e-15,true,true
213,0.3587603962723973324230043,0.9916554546234959644971669,13,1,0,15,28,0.3587603962723973,0.35876039627239154,13,5.773159728050814e-15,true,true
214,0.7407264075225024842184174,0.8883298933775968845182804,28,1,0,15,4,0.7407264075225025,0.7407264075224966,28,5.88418203051333e-15,true,true
215,0.1226924187726076360138306,0.7850043321316978045393938,4,1,0,15,19,0.12269241877260764,0.12269241877260173,4,5.88418203051333e-15,true,true
216,0.5046584300227127878092438,0.6816787708857987245605073,19,1,0,15,34,0.5046584300227128,0.5046584300227068,19,5.995204332975845e-15,true,true
217,0.8866244412728179396046569,0.5783532096398996445816208,34,1,0,15,10,0.8866244412728179,0.8866244412728119,34,5.995204332975845e-15,true,true
218,0.2685904525229230914000701,0.4750276483940005646027342,10,1,0,15,25,0.2685904525229231,0.268590452522917,10,6.050715484207103e-15,true,true
219,0.6505564637730282431954833,0.3717020871481014846238477,25,1,0,15,1,0.6505564637730282,0.6505564637730221,25,6.106226635438361e-15,true,true
220,0.0325224750231333949908964,0.2683765259022024046449611,1,1,0,15,16,0.03252247502313339,0.03252247502312722,1,6.161737786669619e-15,true,true
221,0.4144884862732385467863096,0.1650509646563033246660746,16,1,0,15,31,0.41448848627323853,0.41448848627323237,16,6.161737786669619e-15,true,true
222,0.7964544975233436985817228,0.0617254034104042446871881,31,1,1,14,6,0.7964544975233437,0.7964544975233375,31,6.217248937900877e-15,true,true
223,0.1784205087734488503771359,0.9583998421645051647083015,6,0,0,15,21,0.17842050877344884,0.17842050877344273,6,6.106226635438361e-15,true,true
224,0.5603865200235540021725491,0.8550742809186060847294150,21,0,0,15,36,0.560386520023554,0.5603865200235478,21,6.217248937900877e-15,true,true
225,0.9423525312736591539679623,0.7517487196727070047505284,36,0,0,15,12,0.9423525312736591,0.9423525312736529,36,6.217248937900877e-15,true,true
226,0.3243185425237643057633754,0.6484231584268079247716419,12,0,0,15,27,0.3243185425237643,0.324318542523758,12,6.2727600891321345e-15,true,true
227,0.7062845537738694575587886,0.5450975971809088447927554,27,0,0,15,3,0.7062845537738695,0.7062845537738631,27,6.328271240363392e-15,true,true
228,0.0882505650239746093542018,0.4417720359350097648138688,3,0,0,15,18,0.0882505650239746,0.08825056502396822,3,6.38378239159465e-15,true,true
229,0.4702165762740797611496149,0.3384464746891106848349823,18,0,0,15,33,0.47021657627407976,0.4702165762740734,18,6.38378239159465e-15,true,true
230,0.8521825875241849129450281,0.2351209134432116048560957,33,0,0,15,9,0.852182587524185,0.8521825875241785,33,6.439293542825908e-15,true,true
231,0.2341485987742900647404413,0.1317953521973125248772092,9,0,0,15,24,0.23414859877429006,0.23414859877428373,9,6.328271240363392e-15,true,true
232,0.6161146100243952165358544,0.0284697909514134448983227,24,0,1,14,38,0.6161146100243953,0.6161146100243888,24,6.439293542825908e-15,true,true
233,0.9980806212745003683312676,0.9251442297055143649194361,38,2,0,15,14,0.9980806212745004,0.9980806212744939,38,6.439293542825908e-15,true,true
234,0.3800466325246055201266808,0.8218186684596152849405496,14,2,0,15,29,0.3800466325246055,0.380046632524599,14,6.494804694057166e-15,true,true
235,0.7620126437747106719220939,0.7184931072137162049616630,29,2,0,15,5,0.7620126437747107,0.7620126437747041,29,6.5503158452884236e-15,true,true
236,0.1439786550248158237175071,0.6151675459678171249827765,5,2,0,15,20,0.14397865502481583,0.14397865502480922,5,6.6058269965196814e-15,true,true
237,0.5259446662749209755129203,0.5118419847219180450038900,20,2,0,15,35,0.525944666274921,0.5259446662749143,20,6.661338147750939e-15,true,true
238,0.9079106775250261273083334,0.4085164234760189650250034,35,2,0,15,11,0.9079106775250261,0.9079106775250194,35,6.661338147750939e-15,true,true
239,0.2898766887751312791037466,0.3051908622301198850461169,11,2,0,15,26,0.2898766887751313,0.2898766887751245,11,6.772360450213455e-15,true,true
240,0.6718427000252364308991598,0.2018653009842208050672303,26,2,0,15,2,0.6718427000252364,0.6718427000252296,26,6.772360450213455e-15,true,true
241,0.0538087112753415826945729,0.0985397397383217250883438,2,2,1,14,16,0.053808711275341585,0.05380871127533471,2,6.8833827526759706e-15,true,true
242,0.4357747225254467344899861,0.9952141784924226451094573,16,1,0,15,31,0.43577472252544674,0.43577472252543986,16,6.8833827526759706e-15,true,true
243,0.8177407337755518862853992,0.8918886172465235651305707,31,1,0,15,7,0.8177407337755519,0.817740733775545,31,6.8833827526759706e-15,true,true
244,0.1997067450256570380808124,0.7885630560006244851516842,7,1,0,15,22,0.19970674502565705,0.19970674502565022,7,6.827871601444713e-15,true,true
245,0.5816727562757621898762256,0.6852374947547254051727976,22,1,0,15,37,0.5816727562757622,0.5816727562757553,22,6.8833827526759706e-15,true,true
246,0.9636387675258673416716387,0.5819119335088263251939111,37,1,0,15,13,0.9636387675258673,0.9636387675258604,37,6.8833827526759706e-15,true,true
247,0.3456047787759724934670519,0.4785863722629272452150246,13,1,0,15,28,0.3456047787759725,0.3456047787759655,13,6.994405055138486e-15,true,true
248,0.7275707900260776452624651,0.3752608110170281652361380,28,1,0,15,4,0.7275707900260776,0.7275707900260706,28,6.994405055138486e-15,true,true
249,0.1095368012761827970578782,0.2719352497711290852572515,4,1,0,15,19,0.1095368012761828,0.10953680127617571,4,7.105427357601002e-15,true,true
250,0.4915028125262879488532914,0.1686096885252300052783649,19,1,0,15,34,0.49150281252628797,0.49150281252628086,19,7.105427357601002e-15,true,true
251,0.8734688237763931006487046,0.0652841272793309252994784,34,1,1,14,9,0.8734688237763931,0.873468823776386,34,7.105427357601002e-15,true,true
252,0.2554348350264982524441177,0.9619585660334318453205919,9,0,0,15,24,0.2554348350264983,0.2554348350264912,9,7.049916206369744e-15,true,true
253,0.6374008462766034042395309,0.8586330047875327653417053,24,0,0,15,0,0.6374008462766034,0.6374008462765963,24,7.105427357601002e-15,true,true
254,0.0193668575267085560349441,0.7553074435416336853628188,0,0,0,15,15,0.019366857526708556,0.01936685752670142,0,7.16093850883226e-15,true,true
255,0.4013328687768137078303572,0.6519818822957346053839322,15,0,0,15,30,0.40133286877681373,0.4013328687768066,15,7.16093850883226e-15,true,true
256,0.7832988800269188596257704,0.5486563210498355254050457,30,0,0,15,6,0.7832988800269188,0.7832988800269117,30,7.105427357601002e-15,true,true
257,0.1652648912770240114211836,0.4453307598039364454261592,6,0,0,15,21,0.165264891277024,0.16526489127701693,6,7.105427357601002e-15,true,true
258,0.5472309025271291632165967,0.3420051985580373654472726,21,0,0,15,36,0.5472309025271291,0.547230902527122,21,7.105427357601002e-15,true,true
259,0.9291969137772343150120099,0.2386796373121382854683861,36,0,0,15,12,0.9291969137772343,0.9291969137772271,36,7.216449660063518e-15,true,true
260,0.3111629250273394668074231,0.1353540760662392054894995,12,0,0,15,27,0.31116292502733944,0.3111629250273322,12,7.216449660063518e-15,true,true
261,0.6931289362774446186028362,0.0320285148203401255106130,27,0,1,14,2,0.6931289362774447,0.6931289362774373,27,7.327471962526033e-15,true,true
262,0.0750949475275497703982494,0.9287029535744410455317265,2,2,0,15,17,0.07509494752754978,0.07509494752754242,2,7.327471962526033e-15,true,true
263,0.4570609587776549221936626,0.8253773923285419655528399,17,2,0,15,32,0.4570609587776549,0.4570609587776476,17,7.327471962526033e-15,true,true
264,0.8390269700277600739890757,0.7220518310826428855739534,32,2,0,15,8,0.83902697002776,0.8390269700277527,32,7.327471962526033e-15,true,true
265,0.2209929812778652257844889,0.6187262698367438055950668,8,2,0,15,23,0.22099298127786524,0.22099298127785794,8,7.327471962526033e-15,true,true
266,0.6029589925279703775799021,0.5154007085908447256161803,23,2,0,15,38,0.6029589925279704,0.602958992527963,23,7.327471962526033e-15,true,true
267,0.9849250037780755293753152,0.4120751473449456456372938,38,2,0,15,14,0.9849250037780756,0.9849250037780681,38,7.438494264988549e-15,true,true
268,0.3668910150281806811707284,0.3087495860990465656584072,14,2,0,15,29,0.36689101502818067,0.36689101502817323,14,7.438494264988549e-15,true,true
269,0.7488570262782858329661416,0.2054240248531474856795207,29,2,0,15,5,0.7488570262782859,0.7488570262782783,29,7.549516567451064e-15,true,true
270,0.1308230375283909847615547,0.1020984636072484057006341,5,2,1,14,19,0.13082303752839097,0.13082303752838342,5,7.549516567451064e-15,true,true
271,0.5127890487784961365569679,0.9987729023613493257217476,19,1,0,15,34,0.5127890487784962,0.5127890487784885,19,7.66053886991358e-15,true,true
272,0.8947550600286012883523811,0.8954473411154502457428610,34,1,0,15,10,0.8947550600286013,0.8947550600285936,34,7.66053886991358e-15,true,true
273,0.2767210712787064401477942,0.7921217798695511657639745,10,1,0,15,25,0.27672107127870643,0.2767210712786987,10,7.716050021144838e-15,true,true
274,0.6586870825288115919432074,0.6887962186236520857850880,25,1,0,15,1,0.6586870825288116,0.6586870825288038,25,7.771561172376096e-15,true,true
275,0.0406530937789167437386205,0.5854706573777530058062014,1,1,0,15,16,0.040653093778916745,0.04065309377890891,1,7.827072323607354e-15,true,true
276,0.4226191050290218955340337,0.4821450961318539258273149,16,1,0,15,31,0.4226191050290219,0.42261910502901406,16,7.827072323607354e-15,true,true
277,0.8045851162791270473294469,0.3788195348859548458484283,31,1,0,15,7,0.8045851162791271,0.8045851162791192,31,7.882583474838611e-15,true,true
278,0.1865511275292321991248600,0.2754939736400557658695418,7,1,0,15,22,0.1865511275292322,0.18655112752922443,7,7.771561172376096e-15,true,true
279,0.5685171387793373509202732,0.1721684123941566858906553,22,1,0,15,37,0.5685171387793374,0.5685171387793295,22,7.882583474838611e-15,true,true
280,0.9504831500294425027156864,0.0688428511482576059117687,37,1,1,14,12,0.9504831500294425,0.9504831500294346,37,7.882583474838611e-15,true,true
281,0.3324491612795476545110995,0.9655172899023585259328822,12,0,0,15,27,0.33244916127954766,0.3324491612795397,12,7.93809462606987e-15,true,true
282,0.7144151725296528063065127,0.8621917286564594459539956,27,0,0,15,3,0.7144151725296528,0.7144151725296448,27,7.993605777301127e-15,true,true
283,0.0963811837797579581019259,0.7588661674105603659751091,3,0,0,15,18,0.09638118377975796,0.09638118377974991,3,8.049116928532385e-15,true,true
284,0.4783471950298631098973390,0.6555406061646612859962226,18,0,0,15,33,0.4783471950298631,0.47834719502985507,18,8.049116928532385e-15,true,true
285,0.8603132062799682616927522,0.5522150449187622060173360,33,0,0,15,9,0.8603132062799682,0.8603132062799602,33,7.993605777301127e-15,true,true
286,0.2422792175300734134881654,0.4488894836728631260384495,9,0,0,15,24,0.24227921753007342,0.24227921753006543,9,7.993605777301127e-15,true,true
287,0.6242452287801785652835785,0.3455639224269640460595629,24,0,0,15,0,0.6242452287801785,0.6242452287801705,24,7.993605777301127e-15,true,true
288,0.0062112400302837170789917,0.2422383611810649660806764,0,0,0,15,15,0.006211240030283717,0.006211240030275622,0,8.104628079763643e-15,true,true
289,0.3881772512803888688744049,0.1389127999351658861017899,15,0,0,15,30,0.3881772512803889,0.3881772512803808,15,8.104628079763643e-15,true,true
290,0.7701432625304940206698180,0.0355872386892668061229033,30,0,1,14,5,0.770143262530494,0.7701432625304859,30,8.104628079763643e-15,true,true
291,0.1521092737805991724652312,0.9322616774433677261440168,5,2,0,15,20,0.15210927378059919,0.15210927378059114,5,8.049116928532385e-15,true,true
292,0.5340752850307043242606444,0.8289361161974686461651302,20,2,0,15,35,0.5340752850307043,0.5340752850306962,20,8.104628079763643e-15,true,true
293,0.9160412962808094760560575,0.7256105549515695661862437,35,2,0,15,11,0.9160412962808094,0.9160412962808013,35,8.104628079763643e-15,true,true
294,0.2980073075309146278514707,0.6222849937056704862073572,11,2,0,15,26,0.29800730753091464,0.29800730753090643,11,8.215650382226158e-15,true,true
295,0.6799733187810197796468839,0.5189594324597714062284706,26,2,0,15,2,0.6799733187810197,0.6799733187810115,26,8.215650382226158e-15,true,true
296,0.0619393300311249314422970,0.4156338712138723262495841,2,2,0,15,17,0.06193933003112493,0.061939330031116624,2,8.326672684688674e-15,true,true
297,0.4439053412812300832377102,0.3123083099679732462706975,17,2,0,15,32,0.4439053412812301,0.4439053412812218,17,8.326672684688674e-15,true,true
298,0.8258713525313352350331234,0.2089827487220741662918110,32,2,0,15,8,0.8258713525313353,0.8258713525313269,32,8.326672684688674e-15,true,true
299,0.2078373637814403868285365,0.1056571874761750863129245,8,2,0,15,23,0.20783736378144038,0.20783736378143214,8,8.215650382226158e-15,true,true
300,0.5898033750315455386239497,0.0023316262302760063340379,23,2,1,14,37,0.5898033750315456,0.5898033750315372,23,8.326672684688674e-15,true,true
301,0.9717693862816506904193629,0.8990060649843769263551514,37,1,0,15,13,0.9717693862816507,0.9717693862816423,37,8.326672684688674e-15,true,true
302,0.3537353975317558422147760,0.7956805037384778463762648,13,1,0,15,28,0.35373539753175587,0.35373539753174743,13,8.43769498715119e-15,true,true
303,0.7357014087818609940101892,0.6923549424925787663973783,28,1,0,15,4,0.735701408781861,0.7357014087818525,28,8.43769498715119e-15,true,true
304,0.1176674200319661458056024,0.5890293812466796864184918,4,1,0,15,19,0.11766742003196615,0.11766742003195763,4,8.548717289613705e-15,true,true
305,0.4996334312820712976010155,0.4857038200007806064396052,19,1,0,15,34,0.49963343128207127,0.4996334312820628,19,8.493206138382448e-15,true,true
306,0.8815994425321764493964287,0.3823782587548815264607187,34,1,0,15,10,0.8815994425321765,0.8815994425321679,34,8.548717289613705e-15,true,true
307,0.2635654537822816011918418,0.2790526975089824464818321,10,1,0,15,25,0.2635654537822816,0.26356545378227314,10,8.43769498715119e-15,true,true
308,0.6455314650323867529872550,0.1757271362630833665029456,25,1,0,15,1,0.6455314650323868,0.6455314650323782,25,8.548717289613705e-15,true,true
